Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Quincy Acy,41,.562,73,1,.500,2,11,22,15,47,42,.560,75,31,.816,38,29,0,NBA,342,30,53,116,Quincy Acy,PF,13,2012-13,17,77,TOR,.567
Quincy Acy,62,.492,126,4,.267,15,28,23,26,144,66,.468,141,35,.660,53,63,0,NBA,847,72,122,171,Quincy Acy,SF,23,2013-14,30,216,TOT,.482
Quincy Acy,4,.444,9,2,.400,5,4,23,3,10,6,.429,14,5,.625,8,7,0,NBA,61,5,8,19,Quincy Acy,SF,4,2013-14,2,15,TOR,.500
Quincy Acy,58,.496,117,2,.200,10,24,23,23,134,60,.472,127,30,.667,45,56,0,NBA,786,67,114,152,Quincy Acy,SF,19,2013-14,28,201,SAC,.480
Quincy Acy,134,.494,271,18,.300,60,68,24,22,222,152,.459,331,76,.784,97,68,22,NBA,1287,79,147,398,Quincy Acy,PF,27,2014-15,60,301,NYK,.486
Quincy Acy,8,.471,17,2,.500,4,6,25,2,13,10,.476,21,3,.500,6,11,2,NBA,112,7,14,25,Quincy Acy,PF,3,2015-16,4,20,SAC,.524
Jordan Adams,25,.410,61,10,.400,25,16,20,7,19,35,.407,86,14,.609,23,30,0,NBA,248,9,24,94,Jordan Adams,SG,16,2014-15,14,28,MEM,.465
Jordan Adams,2,.400,5,0,.000,1,3,21,0,2,2,.333,6,3,.600,5,2,0,NBA,15,0,2,7,Jordan Adams,SG,3,2015-16,2,2,MEM,.333
Steven Adams,93,.503,185,0,NA,0,43,20,57,190,93,.503,185,79,.581,136,81,20,NBA,1197,142,203,265,Steven Adams,C,40,2013-14,71,332,OKC,.503
Steven Adams,217,.547,397,0,.000,2,66,21,86,324,217,.544,399,103,.502,205,70,67,NBA,1771,199,222,537,Steven Adams,C,38,2014-15,99,523,OKC,.544
Steven Adams,48,.571,84,0,NA,0,17,22,30,71,48,.571,84,23,.575,40,20,20,NBA,473,46,59,119,Steven Adams,C,7,2015-16,15,117,OKC,.571
Jeff Adrien,23,.426,54,0,NA,0,10,24,5,35,23,.426,54,11,.579,19,23,0,NBA,196,23,28,57,Jeff Adrien,PF,4,2010-11,9,58,GSW,.426
Jeff Adrien,7,.438,16,0,NA,0,1,25,2,17,7,.438,16,7,.583,12,8,0,NBA,63,5,13,21,Jeff Adrien,PF,0,2011-12,2,22,HOU,.438
Jeff Adrien,72,.434,166,0,.000,2,36,26,27,128,72,.429,168,65,.650,100,52,5,NBA,713,68,80,209,Jeff Adrien,PF,18,2012-13,32,196,CHA,.429
Jeff Adrien,143,.520,275,0,NA,0,38,27,36,204,143,.520,275,76,.639,119,53,12,NBA,961,102,108,362,Jeff Adrien,PF,24,2013-14,39,306,TOT,.520
Jeff Adrien,22,.550,40,0,NA,0,7,27,15,55,22,.550,40,13,.520,25,25,0,NBA,256,33,35,57,Jeff Adrien,PF,7,2013-14,8,88,CHA,.550
Jeff Adrien,121,.515,235,0,NA,0,31,27,21,149,121,.515,235,63,.670,94,28,12,NBA,705,69,73,305,Jeff Adrien,PF,17,2013-14,31,218,MIL,.515
Jeff Adrien,19,.432,44,0,NA,0,15,28,9,54,19,.432,44,22,.579,38,17,0,NBA,215,23,30,60,Jeff Adrien,PF,4,2014-15,9,77,MIN,.432
Arron Afflalo,89,.461,193,10,.208,48,52,22,8,101,99,.411,241,68,.782,87,75,9,NBA,970,36,83,276,Arron Afflalo,SG,31,2007-08,34,137,DET,.432
Arron Afflalo,88,.456,193,43,.402,107,44,23,13,104,131,.437,300,58,.817,71,74,8,NBA,1234,30,144,363,Arron Afflalo,SG,28,2008-09,43,134,DET,.508
Arron Afflalo,164,.488,336,108,.434,249,138,24,30,193,272,.465,585,72,.735,98,82,75,NBA,2221,59,225,724,Arron Afflalo,SG,46,2009-10,74,252,DEN,.557
Arron Afflalo,207,.546,379,105,.423,248,168,25,31,206,312,.498,627,138,.847,163,69,69,NBA,2324,45,153,867,Arron Afflalo,SG,34,2010-11,71,251,DEN,.581
Arron Afflalo,241,.504,478,88,.398,221,149,26,13,157,329,.471,699,197,.798,247,62,62,NBA,2086,40,134,943,Arron Afflalo,SG,36,2011-12,85,197,DEN,.534
Arron Afflalo,325,.489,665,72,.300,240,206,27,11,210,397,.439,905,191,.857,223,64,64,NBA,2307,29,137,1057,Arron Afflalo,SF,40,2012-13,138,239,ORL,.478
Arron Afflalo,336,.473,711,128,.427,300,248,28,3,230,464,.459,1011,274,.815,336,73,73,NBA,2552,32,136,1330,Arron Afflalo,SG,35,2013-14,146,262,ORL,.522
Arron Afflalo,257,.466,551,118,.354,333,129,29,7,220,375,.424,884,167,.843,198,78,72,NBA,2502,27,167,1035,Arron Afflalo,SG,41,2014-15,116,247,TOT,.491
Arron Afflalo,199,.481,414,82,.337,243,101,29,5,159,281,.428,657,127,.841,151,53,53,NBA,1750,21,108,771,Arron Afflalo,SG,32,2014-15,83,180,DEN,.490
Arron Afflalo,58,.423,137,36,.400,90,28,29,2,61,94,.414,227,40,.851,47,25,19,NBA,752,6,59,264,Arron Afflalo,SG,9,2014-15,33,67,POR,.493
Arron Afflalo,61,.530,115,16,.333,48,25,30,1,50,77,.472,163,12,.750,16,14,14,NBA,424,6,33,182,Arron Afflalo,SG,2,2015-16,12,56,NYK,.521
Alexis Ajinca,25,.373,67,0,.000,2,3,20,6,21,25,.362,69,20,.714,28,31,4,NBA,182,9,34,70,Alexis Ajinca,PF,7,2008-09,12,30,CHA,.362
Alexis Ajinca,5,.500,10,0,NA,0,0,21,1,3,5,.500,10,0,.000,1,6,0,NBA,30,1,5,10,Alexis Ajinca,C,1,2009-10,2,4,CHA,.500
Alexis Ajinca,47,.475,99,12,.353,34,10,22,19,61,59,.444,133,13,.722,18,34,2,NBA,340,17,73,143,Alexis Ajinca,C,11,2010-11,18,78,TOT,.489
Alexis Ajinca,9,.360,25,3,.429,7,2,22,5,12,12,.375,32,2,.667,3,10,2,NBA,75,5,13,29,Alexis Ajinca,C,3,2010-11,1,17,DAL,.422
Alexis Ajinca,38,.514,74,9,.333,27,8,22,14,49,47,.465,101,11,.733,15,24,0,NBA,265,12,60,114,Alexis Ajinca,C,8,2010-11,17,61,TOR,.510
Alexis Ajinca,136,.546,249,56,951,30,56,23,.836,.548,NOP,C,NBA,1,136,.000,Did Not Play,2013-14,2012-13,25,248,183,277,Alexis Ajinca,24,67,2011-12,94,.546,Did Not Play,0
Alexis Ajinca,181,.550,329,68,957,8,81,23,.818,.550,NOP,C,NBA,0,181,NA,328,2014-15,63,26,329,211,315,Alexis Ajinca,187,99,40,104,.550,46,0
Alexis Ajinca,44,.557,79,17,205,4,7,21,1.000,.557,NOP,C,NBA,0,44,NA,443,2015-16,69,27,79,44,66,Alexis Ajinca,151,7,47,22,.557,51,0
Alexis Ajinca,,,,,,,,4,,,,,,,,,95,,11,,,,,Alexis Ajinca,39,,5,,,8,
Josh Akognon,1,.500,2,1,.500,2,1,26,0,1,2,.500,4,0,NA,0,3,0,NBA,9,0,3,5,Josh Akognon,PG,0,2012-13,0,1,DAL,.625
Solomon Alabi,3,.200,15,0,NA,0,2,22,2,7,3,.200,15,0,.000,2,12,0,NBA,59,7,5,6,Solomon Alabi,C,2,2010-11,3,14,TOR,.200
Solomon Alabi,13,.361,36,0,NA,0,3,23,9,32,13,.361,36,7,.875,8,14,0,NBA,122,15,11,33,Solomon Alabi,C,2,2011-12,5,47,TOR,.361
Furkan Aldemir,40,.548,73,0,.000,5,28,23,16,98,40,.513,78,13,.481,27,41,9,NBA,540,78,96,93,Furkan Aldemir,PF,17,2014-15,17,176,PHI,.513
Cole Aldrich,8,.533,15,0,NA,0,4,22,7,22,8,.533,15,2,.500,4,18,0,NBA,142,13,30,18,Cole Aldrich,C,5,2010-11,8,35,OKC,.533
Cole Aldrich,22,.524,42,0,NA,0,3,23,16,35,22,.524,42,13,.929,14,26,0,NBA,173,13,22,57,Cole Aldrich,C,8,2011-12,9,48,OKC,.524
Cole Aldrich,44,.550,80,0,NA,0,9,24,23,90,44,.550,80,12,.600,20,45,0,NBA,388,30,60,100,Cole Aldrich,C,5,2012-13,23,120,TOT,.550
Cole Aldrich,23,.535,43,0,NA,0,6,24,9,45,23,.535,43,4,.444,9,30,0,NBA,213,12,41,50,Cole Aldrich,C,3,2012-13,14,57,HOU,.535
Cole Aldrich,21,.568,37,0,NA,0,3,24,14,45,21,.568,37,8,.727,11,15,0,NBA,175,18,19,50,Cole Aldrich,C,2,2012-13,9,63,SAC,.568
Cole Aldrich,33,.541,61,0,NA,0,14,25,30,92,33,.541,61,26,.867,30,46,2,NBA,330,37,40,92,Cole Aldrich,C,8,2013-14,18,129,NYK,.541
Cole Aldrich,144,.478,301,0,NA,0,75,26,65,237,144,.478,301,50,.781,64,61,16,NBA,976,101,122,338,Cole Aldrich,C,37,2014-15,59,338,NYK,.478
Cole Aldrich,2,.667,3,0,NA,0,0,27,0,4,2,.667,3,1,.500,2,5,0,NBA,17,1,3,5,Cole Aldrich,C,0,2015-16,2,5,LAC,.667
LaMarcus Aldridge,241,.505,477,0,.000,2,24,21,73,168,241,.503,479,83,.722,115,63,22,NBA,1392,144,186,565,LaMarcus Aldridge,C,22,2006-07,43,312,POR,.503
LaMarcus Aldridge,560,.486,1153,1,.143,7,122,22,94,358,561,.484,1160,227,.762,298,76,76,NBA,2649,220,240,1350,LaMarcus Aldridge,PF,55,2007-08,126,578,POR,.484
LaMarcus Aldridge,594,.489,1215,7,.250,28,157,23,77,371,601,.484,1243,261,.781,334,81,81,NBA,3004,234,207,1470,LaMarcus Aldridge,PF,77,2008-09,121,605,POR,.486
LaMarcus Aldridge,574,.498,1153,5,.313,16,160,24,48,435,579,.495,1169,230,.757,304,78,78,NBA,2922,192,231,1393,LaMarcus Aldridge,PF,67,2009-10,104,627,POR,.497
LaMarcus Aldridge,703,.505,1392,4,.174,23,170,25,94,431,707,.500,1415,351,.791,444,81,81,NBA,3211,278,220,1769,LaMarcus Aldridge,PF,82,2010-11,153,709,POR,.501
LaMarcus Aldridge,481,.516,932,2,.182,11,134,26,45,292,483,.512,943,223,.814,274,55,55,NBA,1994,150,153,1191,LaMarcus Aldridge,PF,51,2011-12 ★,111,442,POR,.513
LaMarcus Aldridge,636,.488,1304,2,.143,14,192,27,91,495,638,.484,1318,282,.810,348,74,74,NBA,2790,175,187,1560,LaMarcus Aldridge,PF,62,2012-13 ★,143,670,POR,.485
LaMarcus Aldridge,649,.461,1408,3,.200,15,178,28,68,599,652,.458,1423,296,.822,360,69,69,NBA,2498,166,147,1603,LaMarcus Aldridge,PF,63,2013-14 ★,123,765,POR,.459
LaMarcus Aldridge,622,.475,1310,37,.352,105,124,29,68,549,659,.466,1415,306,.845,362,71,71,NBA,2512,177,125,1661,LaMarcus Aldridge,PF,48,2014-15 ★,122,726,POR,.479
LaMarcus Aldridge,127,.469,271,0,.000,7,27,30,25,127,127,.457,278,56,.812,69,20,20,NBA,588,51,40,310,LaMarcus Aldridge,PF,5,2015-16,28,178,SAS,.457
Cliff Alexander,5,.500,10,0,NA,0,0,20,2,4,5,.500,10,0,NA,0,6,0,NBA,30,2,0,10,Cliff Alexander,PF,1,2015-16,1,6,POR,.500
Lavoy Allen,79,.473,167,0,NA,0,34,22,18,124,79,.473,167,11,.786,14,41,15,NBA,624,47,73,169,Lavoy Allen,PF,13,2011-12,20,171,PHI,.473
Lavoy Allen,206,.455,453,0,.000,1,73,23,55,236,206,.454,454,43,.717,60,79,37,NBA,1669,159,180,455,Lavoy Allen,C,24,2012-13,55,395,PHI,.454
Lavoy Allen,132,.460,287,2,.154,13,71,24,33,192,134,.447,300,33,.660,50,65,2,NBA,1072,119,126,303,Lavoy Allen,PF,24,2013-14,44,311,TOT,.450
Lavoy Allen,115,.455,253,2,.154,13,65,24,27,171,117,.440,266,27,.675,40,51,2,NBA,960,106,115,263,Lavoy Allen,PF,22,2013-14,40,277,PHI,.444
Lavoy Allen,17,.500,34,0,NA,0,6,24,6,21,17,.500,34,6,.600,10,14,0,NBA,112,13,11,40,Lavoy Allen,PF,2,2013-14,4,34,IND,.500
Lavoy Allen,141,.472,299,0,NA,0,73,25,42,200,141,.472,299,33,.702,47,63,0,NBA,1070,123,102,315,Lavoy Allen,PF,15,2014-15,40,323,IND,.472
Lavoy Allen,39,.411,95,0,NA,0,22,26,9,68,39,.411,95,7,.538,13,18,4,NBA,376,35,37,85,Lavoy Allen,PF,5,2015-16,19,103,IND,.411
Tony Allen,172,.483,356,12,.387,31,64,23,24,136,184,.475,387,112,.737,152,77,34,NBA,1262,85,156,492,Tony Allen,SG,76,2004-05,77,221,BOS,.491
Tony Allen,118,.492,240,11,.324,34,67,24,18,79,129,.471,274,100,.746,134,51,9,NBA,978,32,126,369,Tony Allen,PG,51,2005-06,67,111,BOS,.491
Tony Allen,125,.553,226,8,.242,33,56,25,12,89,133,.514,259,105,.784,134,33,18,NBA,805,35,87,379,Tony Allen,SG,49,2006-07,75,124,BOS,.529
Tony Allen,151,.455,332,18,.316,57,114,26,21,134,169,.434,389,138,.762,181,75,11,NBA,1373,34,168,494,Tony Allen,SG,62,2007-08,109,168,BOS,.458
Tony Allen,131,.510,257,6,.222,27,66,27,23,82,137,.482,284,79,.725,109,46,2,NBA,887,22,98,359,Tony Allen,SG,54,2008-09,77,104,BOS,.493
Tony Allen,129,.520,248,0,.000,5,72,28,19,93,129,.510,253,72,.605,119,54,8,NBA,889,52,109,330,Tony Allen,SG,59,2009-10,66,145,BOS,.510
Tony Allen,247,.527,469,4,.174,23,104,29,44,123,251,.510,492,137,.753,182,72,31,NBA,1494,70,161,643,Tony Allen,SG,129,2010-11,86,193,MEM,.514
Tony Allen,202,.479,422,8,.308,26,79,30,33,135,210,.469,448,140,.800,175,58,57,NBA,1525,98,142,568,Tony Allen,SG,104,2011-12,94,233,MEM,.478
Tony Allen,281,.458,614,3,.125,24,98,31,44,242,284,.445,638,134,.717,187,79,79,NBA,2109,121,211,705,Tony Allen,SG,119,2012-13,94,363,MEM,.447
Tony Allen,193,.527,366,11,.234,47,94,32,19,129,204,.494,413,76,.628,121,55,28,NBA,1278,79,121,495,Tony Allen,SG,90,2013-14,90,208,MEM,.507
Tony Allen,215,.505,426,10,.345,29,86,33,30,177,225,.495,455,79,.627,126,63,41,NBA,1648,103,166,539,Tony Allen,SG,129,2014-15,86,280,MEM,.505
Tony Allen,49,.419,117,4,.286,14,20,34,5,48,53,.405,131,14,.583,24,21,20,NBA,444,28,55,124,Tony Allen,SF,33,2015-16,17,76,MEM,.420
Al-Farouq Aminu,115,.437,263,45,.315,143,60,20,25,192,160,.394,406,92,.773,119,81,14,NBA,1452,75,121,457,Al-Farouq Aminu,SF,59,2010-11,103,267,LAC,.450
Al-Farouq Aminu,137,.431,318,13,.277,47,66,21,34,213,150,.411,365,86,.754,114,66,21,NBA,1477,95,136,399,Al-Farouq Aminu,SF,59,2011-12,91,308,NOH,.429
Al-Farouq Aminu,221,.486,455,4,.211,19,103,22,51,446,225,.475,474,101,.737,137,76,71,NBA,2066,139,153,555,Al-Farouq Aminu,SF,92,2012-13,116,585,NOH,.479
Al-Farouq Aminu,221,.496,446,13,.271,48,114,23,38,367,234,.474,494,91,.664,137,80,65,NBA,2045,129,147,572,Al-Farouq Aminu,SF,82,2013-14,88,496,NOP,.487
Al-Farouq Aminu,113,.485,233,34,.274,124,59,24,62,228,147,.412,357,84,.712,118,74,3,NBA,1366,114,137,412,Al-Farouq Aminu,SF,70,2014-15,55,342,DAL,.459
Al-Farouq Aminu,53,.424,125,32,.340,94,42,25,16,126,85,.388,219,43,.729,59,22,21,NBA,685,27,54,245,Al-Farouq Aminu,SF,16,2015-16,42,153,POR,.461
Lou Amundson,6,.400,15,0,NA,0,1,24,8,15,6,.400,15,4,.400,10,11,0,NBA,89,13,15,16,Lou Amundson,PF,1,2006-07,5,28,TOT,.400
Lou Amundson,0,NA,0,0,NA,0,0,24,0,0,0,NA,0,0,NA,0,1,0,NBA,2,0,0,0,Lou Amundson,PF,0,2006-07,0,0,UTA,NA
Lou Amundson,6,.400,15,0,NA,0,1,24,8,15,6,.400,15,4,.400,10,10,0,NBA,87,13,15,16,Lou Amundson,PF,1,2006-07,5,28,PHI,.400
Lou Amundson,8,.500,16,0,NA,0,0,25,1,5,8,.500,16,2,.286,7,16,0,NBA,64,7,13,18,Lou Amundson,PF,1,2007-08,2,12,PHI,.500
Lou Amundson,134,.538,249,0,.000,1,28,26,65,142,134,.536,250,53,.442,120,76,0,NBA,1044,128,154,321,Lou Amundson,PF,32,2008-09,56,270,PHO,.536
Lou Amundson,152,.553,275,0,.000,1,31,27,73,218,152,.551,276,67,.545,123,79,0,NBA,1168,128,169,371,Lou Amundson,PF,24,2009-10,57,346,PHO,.551
Lou Amundson,83,.454,183,0,NA,0,17,28,33,104,83,.454,183,34,.391,87,46,7,NBA,691,81,87,200,Lou Amundson,PF,14,2010-11,24,185,GSW,.454
Lou Amundson,89,.430,207,0,NA,0,14,29,44,128,89,.430,207,35,.427,82,60,0,NBA,753,94,125,213,Lou Amundson,PF,27,2011-12,45,222,IND,.430
Lou Amundson,32,.395,81,0,NA,0,11,30,12,58,32,.395,81,12,.333,36,39,0,NBA,372,48,53,76,Lou Amundson,PF,16,2012-13,19,106,TOT,.395
Lou Amundson,14,.368,38,0,NA,0,3,30,6,24,14,.368,38,4,.200,20,20,0,NBA,161,23,26,32,Lou Amundson,PF,7,2012-13,11,47,MIN,.368
Lou Amundson,0,.000,1,0,NA,0,0,30,0,0,0,.000,1,0,NA,0,1,0,NBA,2,1,0,0,Lou Amundson,PF,0,2012-13,0,1,CHI,.000
Lou Amundson,18,.429,42,0,NA,0,8,30,6,34,18,.429,42,8,.500,16,18,0,NBA,209,24,27,44,Lou Amundson,PF,9,2012-13,8,58,NOH,.429
Lou Amundson,16,.500,32,0,NA,0,6,31,11,27,16,.500,32,6,.250,24,19,0,NBA,185,28,49,38,Lou Amundson,PF,9,2013-14,14,55,TOT,.500
Lou Amundson,16,.500,32,0,NA,0,6,31,11,27,16,.500,32,6,.250,24,18,0,NBA,184,28,49,38,Lou Amundson,PF,9,2013-14,14,55,NOP,.500
Lou Amundson,0,NA,0,0,NA,0,0,31,0,0,0,NA,0,0,NA,0,1,0,NBA,1,0,0,0,Lou Amundson,PF,0,2013-14,0,0,CHI,NA
Lou Amundson,109,.429,254,0,.000,1,70,32,52,174,109,.427,255,41,.471,87,53,35,NBA,937,94,126,259,Lou Amundson,PF,22,2014-15,62,268,TOT,.427
Lou Amundson,4,.333,12,0,NA,0,5,32,0,15,4,.333,12,3,.600,5,12,0,NBA,79,5,11,11,Lou Amundson,PF,1,2014-15,5,20,CLE,.333
Lou Amundson,105,.434,242,0,.000,1,65,32,52,159,105,.432,243,38,.463,82,41,35,NBA,858,89,115,248,Lou Amundson,PF,21,2014-15,57,248,NYK,.432
Lou Amundson,9,.450,20,0,NA,0,3,33,3,13,9,.450,20,5,.500,10,10,0,NBA,88,7,18,23,Lou Amundson,PF,2,2015-16,2,20,NYK,.450
Chris Andersen,25,.357,70,0,.000,4,7,23,28,38,25,.338,74,22,.786,28,24,1,NBA,262,38,35,72,Chris Andersen,C,7,2001-02,13,76,DEN,.338
Chris Andersen,114,.401,284,0,.000,1,32,24,60,165,114,.400,285,77,.550,140,59,3,NBA,907,109,90,305,Chris Andersen,C,30,2002-03,60,274,DEN,.400
Chris Andersen,90,.446,202,0,.000,1,35,25,114,209,90,.443,203,63,.589,107,71,0,NBA,1029,89,119,243,Chris Andersen,PF,34,2003-04,48,298,DEN,.443
Chris Andersen,191,.538,355,0,.000,3,71,26,100,273,191,.534,358,131,.689,190,67,2,NBA,1430,137,144,513,Chris Andersen,C,14,2004-05,64,410,NOH,.534
Chris Andersen,56,.571,98,0,NA,0,6,27,41,94,56,.571,98,49,.476,103,32,2,NBA,570,61,84,161,Chris Andersen,C,8,2005-06,26,155,NOK,.571
Chris Andersen,0,NA,0,2,.286,7,2,28,9,4,5,34,0,7,.286,.286,NOH,NBA,2007-08,C,2,0,4,Chris Andersen,29,7,2006-07,0,.500,Did Not Play (suspended—substance abuse),2
Chris Andersen,2,.200,10,160,.548,292,163,6,442,181,71,1460,1,282,.551,.560,DEN,NBA,2008-09,C,130,41,175,Chris Andersen,30,279,1,31,.718,6,158
Chris Andersen,0,.000,3,142,.566,251,147,174,483,236,76,1695,0,248,.566,.573,DEN,NBA,2009-10,PF,164,42,143,Chris Andersen,31,336,69,33,.695,452,142
Chris Andersen,0,.000,1,82,.599,137,75,171,219,135,45,732,0,136,.599,.603,DEN,NBA,2010-11,C,86,23,58,Chris Andersen,32,144,59,20,.637,448,82
Chris Andersen,0,NA,0,59,.546,108,48,79,148,82,32,486,1,108,.546,.546,DEN,NBA,2011-12,C,50,19,46,Chris Andersen,33,100,25,6,.610,250,59
Chris Andersen,2,.667,3,71,.577,123,57,52,172,93,42,624,0,120,.585,.575,MIA,NBA,2012-13,C,63,16,44,Chris Andersen,34,115,17,17,.677,168,69
Chris Andersen,3,.250,12,177,.644,275,129,89,379,169,72,1396,0,263,.649,.662,MIA,NBA,2013-14,C,120,32,97,Chris Andersen,35,250,24,19,.710,207,174
Chris Andersen,4,.308,13,120,.580,207,76,162,299,114,60,1132,20,194,.589,.598,MIA,NBA,2014-15,C,76,26,61,Chris Andersen,36,223,53,43,.667,477,116
Chris Andersen,1,1.000,1,2,1.000,2,1,88,5,2,3,17,0,1,1.250,1.000,MIA,NBA,2015-16,C,1,0,0,Chris Andersen,37,4,40,1,.500,320,1
Chris Andersen,,,,,,,,1,,,,,,,,,,,,,,,,Chris Andersen,,,2,,,6,
Alan Anderson,51,.415,123,24,.414,58,32,23,4,47,75,.414,181,33,.805,41,36,7,NBA,564,23,48,207,Alan Anderson,SF,11,2005-06,32,70,CHA,.481
Alan Anderson,32,.525,61,5,.250,20,21,24,0,21,37,.457,81,19,.826,23,17,0,NBA,256,11,33,98,Alan Anderson,SG,7,2006-07,22,32,CHA,.488
Alan Anderson,TOR,SF,NBA,"Did Not Play (other pro league—D-League, Spain)",29,2011-12,61,25,31,.387,Did Not Play (other pro league—Israel),28,2010-11,12,55,461,"Did Not Play (other pro league—Russia, Croatia)",2009-10,2008-09,27,142,.383,.472,Alan Anderson,26,.393,2007-08,81,24,Did Not Play (other pro league—Italy),17
Alan Anderson,TOR,SF,NBA,163,30,2012-13,285,34,141,.383,3,35,25,2,236,1495,34,26,8,5,616,.426,.460,Alan Anderson,26,.333,29,331,95,.853,65
Alan Anderson,BRK,SF,NBA,693,31,2013-14,248,147,110,.400,7,131,80,26,194,1773,148,103,34,48,485,.464,.487,Alan Anderson,114,.339,126,237,84,.857,78
Alan Anderson,BRK,SG,NBA,564,32,2014-15,210,118,122,.443,11,147,62,19,195,1744,175,81,40,48,440,.530,.526,Alan Anderson,135,.348,92,230,73,.780,74
Alan Anderson,,,,545,,,,101,,,5,148,60,,,,204,83,31,56,,,,Alan Anderson,173,,82,,,.812,
James Anderson,13,.371,35,18,.391,46,18,21,6,21,31,.383,81,14,.778,18,26,2,NBA,286,2,24,94,James Anderson,SF,3,2010-11,13,23,SAS,.494
James Anderson,47,.443,106,19,.279,68,41,22,2,63,66,.379,174,39,.750,52,51,2,NBA,603,16,35,190,James Anderson,SG,8,2011-12,30,79,SAS,.434
James Anderson,31,.470,66,21,.350,60,42,23,5,54,52,.413,126,24,.857,28,39,2,NBA,401,18,25,149,James Anderson,SG-SF,15,2012-13,25,72,TOT,.496
James Anderson,6,.429,14,5,.455,11,9,23,2,11,11,.440,25,7,.778,9,10,0,NBA,94,3,7,34,James Anderson,SF,3,2012-13,7,14,SAS,.540
James Anderson,25,.481,52,16,.327,49,33,23,3,43,41,.406,101,17,.895,19,29,2,NBA,307,15,18,115,James Anderson,SG,12,2012-13,18,58,HOU,.485
James Anderson,194,.530,366,115,.328,351,149,24,28,241,309,.431,717,77,.726,106,80,62,NBA,2309,59,154,810,James Anderson,SG,74,2013-14,106,300,PHI,.511
James Anderson,7,.333,21,9,.265,34,2,25,11,9,13,120,6,13,.368,.154,SAC,NBA,2015-16,SG,8,4,1,James Anderson,26,9,2014-15,5,.889,Did Not Play,2
James Anderson,,,,,,,,8,,,,,,,,,,,,,,,,James Anderson,,,10,,,33,
Justin Anderson,10,.625,16,4,.250,16,3,22,2,17,14,.438,32,4,.500,8,16,1,NBA,103,1,7,36,Justin Anderson,SG,2,2015-16,8,18,DAL,.500
Kyle Anderson,28,.359,78,3,.273,11,28,21,7,67,31,.348,89,9,.643,14,33,8,NBA,358,5,28,74,Kyle Anderson,SF,15,2014-15,10,72,SAS,.365
Kyle Anderson,18,.367,49,3,.429,7,20,22,9,49,21,.375,56,15,.625,24,22,2,NBA,266,4,21,60,Kyle Anderson,SF,12,2015-16,9,53,SAS,.402
Ryan Anderson,91,.417,218,69,.365,189,52,20,20,207,160,.393,407,98,.845,116,66,30,NBA,1312,104,157,487,Ryan Anderson,PF,44,2008-09,63,311,NJN,.478
Ryan Anderson,91,.514,177,78,.370,211,37,21,14,132,169,.436,388,71,.866,82,63,6,NBA,911,70,81,487,Ryan Anderson,PF,25,2009-10,56,202,ORL,.536
Ryan Anderson,92,.500,184,134,.393,341,52,22,38,226,226,.430,525,95,.812,117,64,14,NBA,1424,129,137,681,Ryan Anderson,PF,30,2010-11,49,355,ORL,.558
Ryan Anderson,166,.496,335,166,.393,422,54,23,26,247,332,.439,757,150,.877,171,61,61,NBA,1964,224,146,980,Ryan Anderson,PF,50,2011-12,57,471,ORL,.548
Ryan Anderson,259,.464,558,213,.382,557,97,24,31,328,472,.423,1115,152,.844,180,81,22,NBA,2503,191,179,1309,Ryan Anderson,PF,42,2012-13,97,519,NOH,.519
Ryan Anderson,88,.463,190,67,.409,164,17,25,7,76,155,.438,354,59,.952,62,22,14,NBA,795,66,47,436,Ryan Anderson,PF,10,2013-14,20,142,NOP,.532
Ryan Anderson,169,.457,370,122,.340,359,55,26,20,187,291,.399,729,129,.854,151,61,5,NBA,1675,108,113,833,Ryan Anderson,PF,33,2014-15,62,295,NOP,.483
Ryan Anderson,94,.490,192,44,.376,117,25,27,10,95,138,.447,309,59,.855,69,21,4,NBA,680,51,39,379,Ryan Anderson,PF,11,2015-16,38,146,NOP,.518
Giannis Antetokounmpo,132,.440,300,41,.347,118,150,19,61,261,173,.414,418,138,.683,202,77,23,NBA,1897,78,173,525,Giannis Antetokounmpo,SF,60,2013-14,122,339,MIL,.463
Giannis Antetokounmpo,376,.511,736,7,.159,44,207,20,85,442,383,.491,780,257,.741,347,81,71,NBA,2541,100,254,1030,Giannis Antetokounmpo,SG,73,2014-15,173,542,MIL,.496
Giannis Antetokounmpo,115,.532,216,9,.300,30,54,21,25,106,124,.504,246,79,.849,93,21,21,NBA,688,28,76,336,Giannis Antetokounmpo,SF,19,2015-16,50,134,MIL,.522
Carmelo Anthony,555,.444,1251,69,.322,214,227,19,41,315,624,.426,1465,408,.777,525,82,82,NBA,2995,183,225,1725,Carmelo Anthony,SF,97,2003-04,247,498,DEN,.449
Carmelo Anthony,488,.455,1072,42,.266,158,194,20,30,285,530,.431,1230,456,.796,573,75,75,NBA,2608,141,229,1558,Carmelo Anthony,SF,68,2004-05,224,426,DEN,.448
Carmelo Anthony,719,.506,1420,37,.243,152,216,21,42,272,756,.481,1572,573,.808,709,80,80,NBA,2941,122,229,2122,Carmelo Anthony,SF,88,2005-06,218,394,DEN,.493
